"ano","mes","cidade","orgao","de_tipocargo","quantidade"
"2010","10","Taperoá","Câmara Municipal","Eletivo",9
"2010","11","Taperoá","Câmara Municipal","Comissionado",3
"2010","11","Taperoá","Câmara Municipal","Eletivo",10
"2010","12","Taperoá","Câmara Municipal","Comissionado",3
"2010","12","Taperoá","Câmara Municipal","Eletivo",9
"2011","01","Taperoá","Câmara Municipal","Comissionado",3
"2011","01","Taperoá","Câmara Municipal","Eletivo",9
"2011","02","Taperoá","Câmara Municipal","Comissionado",3
"2011","02","Taperoá","Câmara Municipal","Eletivo",9
"2011","03","Taperoá","Câmara Municipal","Comissionado",3
"2011","03","Taperoá","Câmara Municipal","Eletivo",9
"2011","04","Taperoá","Câmara Municipal","Comissionado",3
"2011","04","Taperoá","Câmara Municipal","Eletivo",9
"2011","05","Taperoá","Câmara Municipal","Comissionado",3
"2011","05","Taperoá","Câmara Municipal","Eletivo",9
"2011","06","Taperoá","Câmara Municipal","Comissionado",3
"2011","06","Taperoá","Câmara Municipal","Eletivo",9
"2011","07","Taperoá","Câmara Municipal","Comissionado",3
"2011","07","Taperoá","Câmara Municipal","Eletivo",9
"2011","08","Taperoá","Câmara Municipal","Comissionado",3
"2011","08","Taperoá","Câmara Municipal","Eletivo",9
"2011","09","Taperoá","Câmara Municipal","Comissionado",3
"2011","09","Taperoá","Câmara Municipal","Eletivo",9
"2011","10","Taperoá","Câmara Municipal","Comissionado",3
"2011","10","Taperoá","Câmara Municipal","Eletivo",9
"2011","11","Taperoá","Câmara Municipal","Comissionado",3
"2011","11","Taperoá","Câmara Municipal","Eletivo",9
"2011","12","Taperoá","Câmara Municipal","Comissionado",3
"2011","12","Taperoá","Câmara Municipal","Eletivo",9
"2012","01","Taperoá","Câmara Municipal","Comissionado",3
"2012","01","Taperoá","Câmara Municipal","Eletivo",9
"2012","02","Taperoá","Câmara Municipal","Comissionado",3
"2012","02","Taperoá","Câmara Municipal","Eletivo",9
"2012","03","Taperoá","Câmara Municipal","Comissionado",3
"2012","03","Taperoá","Câmara Municipal","Eletivo",9
"2012","04","Taperoá","Câmara Municipal","Comissionado",3
"2012","04","Taperoá","Câmara Municipal","Eletivo",9
"2012","05","Taperoá","Câmara Municipal","Comissionado",3
"2012","05","Taperoá","Câmara Municipal","Eletivo",9
"2012","06","Taperoá","Câmara Municipal","Comissionado",3
"2012","06","Taperoá","Câmara Municipal","Eletivo",9
"2012","07","Taperoá","Câmara Municipal","Comissionado",3
"2012","07","Taperoá","Câmara Municipal","Eletivo",9
"2012","08","Taperoá","Câmara Municipal","Comissionado",3
"2012","08","Taperoá","Câmara Municipal","Eletivo",9
"2012","09","Taperoá","Câmara Municipal","Comissionado",3
"2012","09","Taperoá","Câmara Municipal","Eletivo",9
"2012","10","Taperoá","Câmara Municipal","Comissionado",3
"2012","10","Taperoá","Câmara Municipal","Eletivo",10
"2012","11","Taperoá","Câmara Municipal","Comissionado",3
"2012","11","Taperoá","Câmara Municipal","Eletivo",9
"2012","12","Taperoá","Câmara Municipal","Comissionado",3
"2012","12","Taperoá","Câmara Municipal","Eletivo",9
"2013","01","Taperoá","Câmara Municipal","Comissionado",3
"2013","01","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2013","01","Taperoá","Câmara Municipal","Eletivo",9
"2013","02","Taperoá","Câmara Municipal","Comissionado",3
"2013","02","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2013","02","Taperoá","Câmara Municipal","Eletivo",9
"2013","03","Taperoá","Câmara Municipal","Comissionado",3
"2013","03","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2013","03","Taperoá","Câmara Municipal","Eletivo",9
"2013","04","Taperoá","Câmara Municipal","Comissionado",3
"2013","04","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2013","04","Taperoá","Câmara Municipal","Eletivo",9
"2013","05","Taperoá","Câmara Municipal","Comissionado",3
"2013","05","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2013","05","Taperoá","Câmara Municipal","Eletivo",9
"2013","06","Taperoá","Câmara Municipal","Comissionado",3
"2013","06","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2013","06","Taperoá","Câmara Municipal","Eletivo",9
"2013","07","Taperoá","Câmara Municipal","Comissionado",3
"2013","07","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2013","07","Taperoá","Câmara Municipal","Eletivo",9
"2013","08","Taperoá","Câmara Municipal","Comissionado",3
"2013","08","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2013","08","Taperoá","Câmara Municipal","Eletivo",9
"2013","09","Taperoá","Câmara Municipal","Comissionado",8
"2013","09","Taperoá","Câmara Municipal","Eletivo",9
"2013","10","Taperoá","Câmara Municipal","Comissionado",8
"2013","10","Taperoá","Câmara Municipal","Eletivo",9
"2013","11","Taperoá","Câmara Municipal","Comissionado",8
"2013","11","Taperoá","Câmara Municipal","Eletivo",9
"2013","12","Taperoá","Câmara Municipal","Comissionado",11
"2013","12","Taperoá","Câmara Municipal","Eletivo",9
"2014","01","Taperoá","Câmara Municipal","Comissionado",8
"2014","01","Taperoá","Câmara Municipal","Eletivo",9
"2014","02","Taperoá","Câmara Municipal","Comissionado",8
"2014","02","Taperoá","Câmara Municipal","Eletivo",9
"2014","03","Taperoá","Câmara Municipal","Comissionado",8
"2014","03","Taperoá","Câmara Municipal","Eletivo",9
"2014","04","Taperoá","Câmara Municipal","Comissionado",8
"2014","04","Taperoá","Câmara Municipal","Eletivo",9
"2014","05","Taperoá","Câmara Municipal","Comissionado",9
"2014","05","Taperoá","Câmara Municipal","Eletivo",9
"2014","06","Taperoá","Câmara Municipal","Comissionado",9
"2014","06","Taperoá","Câmara Municipal","Eletivo",9
"2014","07","Taperoá","Câmara Municipal","Comissionado",9
"2014","07","Taperoá","Câmara Municipal","Eletivo",9
"2014","08","Taperoá","Câmara Municipal","Comissionado",4
"2014","08","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2014","08","Taperoá","Câmara Municipal","Eletivo",9
"2014","09","Taperoá","Câmara Municipal","Comissionado",4
"2014","09","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2014","09","Taperoá","Câmara Municipal","Eletivo",9
"2014","10","Taperoá","Câmara Municipal","Comissionado",4
"2014","10","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2014","10","Taperoá","Câmara Municipal","Eletivo",9
"2014","11","Taperoá","Câmara Municipal","Comissionado",5
"2014","11","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2014","11","Taperoá","Câmara Municipal","Eletivo",9
"2014","12","Taperoá","Câmara Municipal","Comissionado",3
"2014","12","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2014","12","Taperoá","Câmara Municipal","Eletivo",9
"2015","01","Taperoá","Câmara Municipal","Comissionado",3
"2015","01","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","01","Taperoá","Câmara Municipal","Eletivo",9
"2015","01","Taperoá","Câmara Municipal","Inativos / Pensionistas",2
"2015","02","Taperoá","Câmara Municipal","Comissionado",3
"2015","02","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","02","Taperoá","Câmara Municipal","Eletivo",9
"2015","03","Taperoá","Câmara Municipal","Comissionado",3
"2015","03","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","03","Taperoá","Câmara Municipal","Eletivo",9
"2015","04","Taperoá","Câmara Municipal","Comissionado",3
"2015","04","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","04","Taperoá","Câmara Municipal","Eletivo",9
"2015","05","Taperoá","Câmara Municipal","Comissionado",3
"2015","05","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","05","Taperoá","Câmara Municipal","Eletivo",9
"2015","06","Taperoá","Câmara Municipal","Comissionado",4
"2015","06","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","06","Taperoá","Câmara Municipal","Eletivo",9
"2015","07","Taperoá","Câmara Municipal","Comissionado",3
"2015","07","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","07","Taperoá","Câmara Municipal","Eletivo",9
"2015","08","Taperoá","Câmara Municipal","Comissionado",3
"2015","08","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","08","Taperoá","Câmara Municipal","Eletivo",9
"2015","09","Taperoá","Câmara Municipal","Comissionado",3
"2015","09","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","09","Taperoá","Câmara Municipal","Eletivo",9
"2015","10","Taperoá","Câmara Municipal","Comissionado",3
"2015","10","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","10","Taperoá","Câmara Municipal","Eletivo",9
"2015","11","Taperoá","Câmara Municipal","Comissionado",3
"2015","11","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","11","Taperoá","Câmara Municipal","Eletivo",9
"2015","12","Taperoá","Câmara Municipal","Comissionado",3
"2015","12","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2015","12","Taperoá","Câmara Municipal","Eletivo",9
"2016","01","Taperoá","Câmara Municipal","Comissionado",3
"2016","01","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2016","01","Taperoá","Câmara Municipal","Eletivo",9
"2016","02","Taperoá","Câmara Municipal","Comissionado",3
"2016","02","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2016","02","Taperoá","Câmara Municipal","Eletivo",9
"2016","03","Taperoá","Câmara Municipal","Comissionado",3
"2016","03","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2016","03","Taperoá","Câmara Municipal","Eletivo",10
"2016","03","Taperoá","Câmara Municipal","Inativos / Pensionistas",2
"2016","04","Taperoá","Câmara Municipal","Comissionado",3
"2016","04","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2016","04","Taperoá","Câmara Municipal","Eletivo",9
"2016","04","Taperoá","Câmara Municipal","Inativos / Pensionistas",2
"2016","05","Taperoá","Câmara Municipal","Comissionado",3
"2016","05","Taperoá","Câmara Municipal","Contratação por excepcional interesse público",5
"2016","05","Taperoá","Câmara Municipal","Eletivo",9
"2016","05","Taperoá","Câmara Municipal","Inativos / Pensionistas",2
"2009","01","Tavares","Câmara Municipal","Comissionado",11
"2009","01","Tavares","Câmara Municipal","Contratação por excepcional interesse público",2
"2009","01","Tavares","Câmara Municipal","Eletivo",9
"2009","02","Tavares","Câmara Municipal","Comissionado",11
"2009","02","Tavares","Câmara Municipal","Contratação por excepcional interesse público",2
"2009","02","Tavares","Câmara Municipal","Eletivo",9
"2009","03","Tavares","Câmara Municipal","Comissionado",11
"2009","03","Tavares","Câmara Municipal","Contratação por excepcional interesse público",2
"2009","03","Tavares","Câmara Municipal","Eletivo",9
"2009","04","Tavares","Câmara Municipal","Comissionado",11
"2009","04","Tavares","Câmara Municipal","Contratação por excepcional interesse público",2
"2009","04","Tavares","Câmara Municipal","Eletivo",9
"2009","05","Tavares","Câmara Municipal","Comissionado",11
"2009","05","Tavares","Câmara Municipal","Contratação por excepcional interesse público",2
"2009","05","Tavares","Câmara Municipal","Eletivo",9
"2009","06","Tavares","Câmara Municipal","Comissionado",11
"2009","06","Tavares","Câmara Municipal","Contratação por excepcional interesse público",2
"2009","06","Tavares","Câmara Municipal","Eletivo",9
"2009","07","Tavares","Câmara Municipal","Comissionado",11
"2009","07","Tavares","Câmara Municipal","Contratação por excepcional interesse público",2
"2009","07","Tavares","Câmara Municipal","Eletivo",9
"2009","08","Tavares","Câmara Municipal","Comissionado",11
"2009","08","Tavares","Câmara Municipal","Eletivo",9
"2009","09","Tavares","Câmara Municipal","Comissionado",10
"2009","09","Tavares","Câmara Municipal","Eletivo",10
"2009","10","Tavares","Câmara Municipal","Comissionado",12
"2009","10","Tavares","Câmara Municipal","Eletivo",9
"2009","11","Tavares","Câmara Municipal","Comissionado",12
"2009","11","Tavares","Câmara Municipal","Eletivo",9
"2009","12","Tavares","Câmara Municipal","Comissionado",12
"2009","12","Tavares","Câmara Municipal","Eletivo",9
"2010","01","Tavares","Câmara Municipal","Comissionado",12
"2010","01","Tavares","Câmara Municipal","Eletivo",8
"2010","02","Tavares","Câmara Municipal","Comissionado",11
"2010","02","Tavares","Câmara Municipal","Eletivo",9
"2010","03","Tavares","Câmara Municipal","Comissionado",11
"2010","03","Tavares","Câmara Municipal","Eletivo",9
"2010","04","Tavares","Câmara Municipal","Comissionado",12
"2010","04","Tavares","Câmara Municipal","Eletivo",8
"2010","05","Tavares","Câmara Municipal","Comissionado",11
"2010","05","Tavares","Câmara Municipal","Eletivo",9
"2010","06","Tavares","Câmara Municipal","Comissionado",11
"2010","06","Tavares","Câmara Municipal","Eletivo",9
"2010","07","Tavares","Câmara Municipal","Comissionado",11
"2010","07","Tavares","Câmara Municipal","Eletivo",9
"2010","08","Tavares","Câmara Municipal","Comissionado",11
"2010","08","Tavares","Câmara Municipal","Eletivo",9
"2010","09","Tavares","Câmara Municipal","Comissionado",11
"2010","09","Tavares","Câmara Municipal","Eletivo",9
"2010","10","Tavares","Câmara Municipal","Comissionado",11
"2010","10","Tavares","Câmara Municipal","Eletivo",9
"2010","11","Tavares","Câmara Municipal","Comissionado",11
"2010","11","Tavares","Câmara Municipal","Eletivo",9
"2010","12","Tavares","Câmara Municipal","Comissionado",13
"2010","12","Tavares","Câmara Municipal","Eletivo",9
"2011","01","Tavares","Câmara Municipal","Comissionado",11
"2011","01","Tavares","Câmara Municipal","Eletivo",9
"2011","02","Tavares","Câmara Municipal","Comissionado",11
"2011","02","Tavares","Câmara Municipal","Eletivo",9
"2011","03","Tavares","Câmara Municipal","Comissionado",13
"2011","03","Tavares","Câmara Municipal","Eletivo",9
"2011","04","Tavares","Câmara Municipal","Comissionado",14
"2011","04","Tavares","Câmara Municipal","Eletivo",9
"2011","05","Tavares","Câmara Municipal","Comissionado",14
"2011","05","Tavares","Câmara Municipal","Eletivo",9
"2011","06","Tavares","Câmara Municipal","Comissionado",14
"2011","06","Tavares","Câmara Municipal","Eletivo",9
"2011","07","Tavares","Câmara Municipal","Comissionado",14
"2011","07","Tavares","Câmara Municipal","Eletivo",9
"2011","08","Tavares","Câmara Municipal","Comissionado",14
"2011","08","Tavares","Câmara Municipal","Eletivo",9
"2011","09","Tavares","Câmara Municipal","Comissionado",14
"2011","09","Tavares","Câmara Municipal","Eletivo",9
"2011","10","Tavares","Câmara Municipal","Comissionado",14
"2011","10","Tavares","Câmara Municipal","Eletivo",9
"2011","11","Tavares","Câmara Municipal","Comissionado",14
"2011","11","Tavares","Câmara Municipal","Eletivo",9
"2011","12","Tavares","Câmara Municipal","Comissionado",20
"2011","12","Tavares","Câmara Municipal","Eletivo",9
"2012","01","Tavares","Câmara Municipal","Comissionado",15
"2012","01","Tavares","Câmara Municipal","Eletivo",9
"2012","02","Tavares","Câmara Municipal","Comissionado",15
"2012","02","Tavares","Câmara Municipal","Eletivo",9
"2012","03","Tavares","Câmara Municipal","Comissionado",16
"2012","03","Tavares","Câmara Municipal","Eletivo",9
"2012","04","Tavares","Câmara Municipal","Comissionado",15
"2012","04","Tavares","Câmara Municipal","Eletivo",9
"2012","05","Tavares","Câmara Municipal","Comissionado",15
"2012","05","Tavares","Câmara Municipal","Eletivo",9
"2012","06","Tavares","Câmara Municipal","Comissionado",15
"2012","06","Tavares","Câmara Municipal","Eletivo",9
"2012","07","Tavares","Câmara Municipal","Comissionado",15
"2012","07","Tavares","Câmara Municipal","Eletivo",9
"2012","08","Tavares","Câmara Municipal","Comissionado",15
"2012","08","Tavares","Câmara Municipal","Eletivo",9
"2012","09","Tavares","Câmara Municipal","Comissionado",15
"2012","09","Tavares","Câmara Municipal","Eletivo",9
"2012","10","Tavares","Câmara Municipal","Comissionado",15
"2012","10","Tavares","Câmara Municipal","Eletivo",9
"2012","11","Tavares","Câmara Municipal","Comissionado",15
"2012","11","Tavares","Câmara Municipal","Eletivo",9
"2012","12","Tavares","Câmara Municipal","Comissionado",19
"2012","12","Tavares","Câmara Municipal","Eletivo",9
"2013","01","Tavares","Câmara Municipal","Comissionado",4
"2013","01","Tavares","Câmara Municipal","Eletivo",9
"2013","02","Tavares","Câmara Municipal","Comissionado",4
"2013","02","Tavares","Câmara Municipal","Eletivo",9
"2013","03","Tavares","Câmara Municipal","Comissionado",4
"2013","03","Tavares","Câmara Municipal","Eletivo",9
"2013","04","Tavares","Câmara Municipal","Comissionado",4
"2013","04","Tavares","Câmara Municipal","Eletivo",9
"2013","05","Tavares","Câmara Municipal","Comissionado",3
"2013","05","Tavares","Câmara Municipal","Eletivo",9
"2013","06","Tavares","Câmara Municipal","Comissionado",3
"2013","06","Tavares","Câmara Municipal","Eletivo",9
"2013","07","Tavares","Câmara Municipal","Comissionado",3
"2013","07","Tavares","Câmara Municipal","Eletivo",9
