"ano","mes","cidade","quantidade.secretario"
"2015","03","Tenório",1
"2015","03","Umbuzeiro",1
"2015","03","Vieirópolis",1
"2015","03","Vista Serrana",1
"2015","03","Zabelê",1
"2015","04","Aguiar",1
"2015","04","Alagoa Grande",1
"2015","04","Alagoinha",1
"2015","04","Alcantil",1
"2015","04","Algodão de Jandaíra",1
"2015","04","Amparo",1
"2015","04","Arara",1
"2015","04","Araruna",1
"2015","04","Areia",1
"2015","04","Areia de Baraúnas",1
"2015","04","Areial",1
"2015","04","Aroeiras",1
"2015","04","Barra de Santa Rosa",1
"2015","04","Barra de São Miguel",1
"2015","04","Belém do Brejo do Cruz",1
"2015","04","Bernardino Batista",1
"2015","04","Boa Vista",1
"2015","04","Bom Jesus",1
"2015","04","Bom Sucesso",1
"2015","04","Bonito de Santa Fé",1
"2015","04","Boqueirão",1
"2015","04","Brejo dos Santos",1
"2015","04","Cabaceiras",1
"2015","04","Cachoeira dos Índios",1
"2015","04","Cacimba de Dentro",1
"2015","04","Cajazeirinhas",1
"2015","04","Caldas Brandão",1
"2015","04","Capim",1
"2015","04","Carrapateira",1
"2015","04","Casserengue",1
"2015","04","Catingueira",1
"2015","04","Condado",1
"2015","04","Conde",1
"2015","04","Coxixola",1
"2015","04","Cuité de Mamanguape",1
"2015","04","Cuitegi",1
"2015","04","Curral de Cima",1
"2015","04","Curral Velho",1
"2015","04","Diamante",1
"2015","04","Guarabira",1
"2015","04","Gurjão",1
"2015","04","Igaracy",1
"2015","04","Jericó",1
"2015","04","João Pessoa",1
"2015","04","Juazeirinho",1
"2015","04","Junco do Seridó",1
"2015","04","Juru",1
"2015","04","Lagoa",1
"2015","04","Lagoa de Dentro",1
"2015","04","Logradouro",1
"2015","04","Lucena",1
"2015","04","Mãe d'Água",1
"2015","04","Manaíra",1
"2015","04","Marcação",1
"2015","04","Marizópolis",1
"2015","04","Mataraca",1
"2015","04","Mato Grosso",1
"2015","04","Maturéia",1
"2015","04","Mogeiro",1
"2015","04","Montadas",1
"2015","04","Monteiro",1
"2015","04","Nova Floresta",1
"2015","04","Ouro Velho",1
"2015","04","Passagem",1
"2015","04","Patos",1
"2015","04","Paulista",1
"2015","04","Pedra Branca",1
"2015","04","Pedro Régis",1
"2015","04","Piancó",1
"2015","04","Picuí",1
"2015","04","Pilões",1
"2015","04","Pilõezinhos",1
"2015","04","Pirpirituba",1
"2015","04","Pitimbu",1
"2015","04","Princesa Isabel",1
"2015","04","Quixabá",1
"2015","04","Remígio",1
"2015","04","Riachão do Poço",1
"2015","04","Rio Tinto",1
"2015","04","Salgadinho",1
"2015","04","Santa Cruz",1
"2015","04","Santa Inês",1
"2015","04","Santa Teresinha",1
"2015","04","Santana de Mangueira",1
"2015","04","São Bento",1
"2015","04","São Domingos",1
"2015","04","São Domingos do Cariri",1
"2015","04","São Francisco",1
"2015","04","São João do Cariri",1
"2015","04","São João do Tigre",1
"2015","04","São José de Caiana",1
"2015","04","São José de Piranhas",1
"2015","04","Sapé",1
"2015","04","Serra Redonda",1
"2015","04","Serraria",1
"2015","04","Sobrado",1
"2015","04","Solânea",1
"2015","04","Sousa",1
"2015","04","Taperoá",1
"2015","04","Tavares",1
"2015","04","Teixeira",1
"2015","04","Tenório",1
"2015","04","Uiraúna",1
"2015","04","Umbuzeiro",1
"2015","04","Vieirópolis",1
"2015","04","Vista Serrana",1
"2015","04","Zabelê",1
"2015","05","Aguiar",1
"2015","05","Alagoa Grande",1
"2015","05","Alagoinha",1
"2015","05","Alcantil",1
"2015","05","Algodão de Jandaíra",1
"2015","05","Amparo",1
"2015","05","Arara",1
"2015","05","Araruna",1
"2015","05","Areia",1
"2015","05","Areia de Baraúnas",1
"2015","05","Areial",1
"2015","05","Aroeiras",1
"2015","05","Barra de Santa Rosa",1
"2015","05","Barra de São Miguel",1
"2015","05","Belém do Brejo do Cruz",1
"2015","05","Bernardino Batista",1
"2015","05","Boa Vista",1
"2015","05","Bom Jesus",1
"2015","05","Bom Sucesso",1
"2015","05","Bonito de Santa Fé",1
"2015","05","Boqueirão",1
"2015","05","Brejo dos Santos",1
"2015","05","Cabaceiras",1
"2015","05","Cachoeira dos Índios",1
"2015","05","Cacimba de Dentro",1
"2015","05","Cajazeirinhas",1
"2015","05","Caldas Brandão",1
"2015","05","Capim",1
"2015","05","Carrapateira",1
"2015","05","Casserengue",1
"2015","05","Catingueira",1
"2015","05","Condado",1
"2015","05","Conde",1
"2015","05","Coxixola",1
"2015","05","Cuité de Mamanguape",1
"2015","05","Cuitegi",1
"2015","05","Curral de Cima",1
"2015","05","Curral Velho",1
"2015","05","Diamante",1
"2015","05","Guarabira",1
"2015","05","Gurjão",1
"2015","05","Igaracy",1
"2015","05","Jericó",1
"2015","05","João Pessoa",1
"2015","05","Juazeirinho",1
"2015","05","Junco do Seridó",1
"2015","05","Juru",1
"2015","05","Lagoa",1
"2015","05","Lagoa de Dentro",1
"2015","05","Logradouro",1
"2015","05","Lucena",1
"2015","05","Mãe d'Água",1
"2015","05","Manaíra",1
"2015","05","Marcação",1
"2015","05","Marizópolis",1
"2015","05","Mataraca",1
"2015","05","Mato Grosso",1
"2015","05","Maturéia",1
"2015","05","Mogeiro",1
"2015","05","Montadas",1
"2015","05","Monteiro",1
"2015","05","Nova Floresta",1
"2015","05","Ouro Velho",1
"2015","05","Passagem",1
"2015","05","Patos",1
"2015","05","Paulista",1
"2015","05","Pedro Régis",1
"2015","05","Piancó",1
"2015","05","Picuí",1
"2015","05","Pilões",1
"2015","05","Pilõezinhos",1
"2015","05","Pirpirituba",1
"2015","05","Pitimbu",1
"2015","05","Princesa Isabel",1
"2015","05","Quixabá",1
"2015","05","Remígio",1
"2015","05","Riachão do Poço",1
"2015","05","Rio Tinto",1
"2015","05","Salgadinho",1
"2015","05","Santa Cruz",1
"2015","05","Santa Inês",1
"2015","05","Santa Teresinha",1
"2015","05","Santana de Mangueira",1
"2015","05","São Bento",1
"2015","05","São Domingos",1
"2015","05","São Domingos do Cariri",1
"2015","05","São Francisco",1
"2015","05","São João do Cariri",1
"2015","05","São João do Tigre",1
"2015","05","São José de Caiana",1
"2015","05","São José de Piranhas",1
"2015","05","Sapé",1
"2015","05","Serra Redonda",1
"2015","05","Serraria",1
"2015","05","Sobrado",1
"2015","05","Solânea",1
"2015","05","Sousa",1
"2015","05","Taperoá",1
"2015","05","Tavares",1
"2015","05","Teixeira",1
"2015","05","Uiraúna",1
"2015","05","Umbuzeiro",1
"2015","05","Vieirópolis",1
"2015","05","Vista Serrana",1
"2015","05","Zabelê",1
"2015","06","Aguiar",1
"2015","06","Alagoa Grande",1
"2015","06","Alagoa Nova",1
"2015","06","Alagoinha",1
"2015","06","Alcantil",1
"2015","06","Algodão de Jandaíra",1
"2015","06","Amparo",1
"2015","06","Arara",1
"2015","06","Araruna",1
"2015","06","Areia",1
"2015","06","Areia de Baraúnas",1
"2015","06","Areial",1
"2015","06","Aroeiras",1
"2015","06","Barra de Santa Rosa",1
"2015","06","Barra de São Miguel",1
"2015","06","Belém do Brejo do Cruz",1
"2015","06","Bernardino Batista",1
"2015","06","Boa Vista",1
"2015","06","Bom Jesus",1
"2015","06","Bom Sucesso",1
"2015","06","Bonito de Santa Fé",1
"2015","06","Boqueirão",1
"2015","06","Brejo dos Santos",1
"2015","06","Cabaceiras",1
"2015","06","Cachoeira dos Índios",1
"2015","06","Cacimba de Dentro",1
"2015","06","Cajazeirinhas",1
"2015","06","Caldas Brandão",1
"2015","06","Capim",1
"2015","06","Carrapateira",1
"2015","06","Casserengue",1
"2015","06","Catingueira",1
"2015","06","Condado",1
"2015","06","Conde",1
"2015","06","Coxixola",1
"2015","06","Cuité de Mamanguape",1
"2015","06","Cuitegi",1
"2015","06","Curral de Cima",1
"2015","06","Curral Velho",1
"2015","06","Diamante",1
"2015","06","Dona Inês",1
"2015","06","Guarabira",1
"2015","06","Gurjão",1
"2015","06","Igaracy",1
"2015","06","Jericó",1
"2015","06","João Pessoa",1
"2015","06","Juazeirinho",1
"2015","06","Junco do Seridó",1
"2015","06","Juru",1
"2015","06","Lagoa",1
"2015","06","Lagoa de Dentro",1
"2015","06","Logradouro",1
"2015","06","Lucena",1
"2015","06","Mãe d'Água",1
"2015","06","Manaíra",1
"2015","06","Marcação",1
"2015","06","Marizópolis",1
"2015","06","Mataraca",1
"2015","06","Mato Grosso",1
"2015","06","Maturéia",1
"2015","06","Mogeiro",1
"2015","06","Montadas",1
"2015","06","Monteiro",1
"2015","06","Nova Floresta",1
"2015","06","Ouro Velho",1
"2015","06","Passagem",1
"2015","06","Patos",1
"2015","06","Paulista",1
"2015","06","Pedro Régis",1
"2015","06","Piancó",1
"2015","06","Picuí",1
"2015","06","Pilões",1
"2015","06","Pilõezinhos",1
"2015","06","Pirpirituba",1
"2015","06","Pitimbu",1
"2015","06","Princesa Isabel",1
"2015","06","Quixabá",1
"2015","06","Remígio",1
"2015","06","Riachão do Poço",1
"2015","06","Rio Tinto",1
"2015","06","Salgadinho",1
"2015","06","Santa Cruz",1
"2015","06","Santa Inês",1
"2015","06","Santana de Mangueira",1
"2015","06","São Bento",1
"2015","06","São Domingos",1
"2015","06","São Domingos do Cariri",1
"2015","06","São Francisco",1
"2015","06","São João do Cariri",1
"2015","06","São João do Tigre",1
"2015","06","São José de Caiana",1
"2015","06","São José de Piranhas",1
"2015","06","Sapé",1
"2015","06","Serra Redonda",1
"2015","06","Serraria",1
"2015","06","Sobrado",1
"2015","06","Solânea",1
"2015","06","Sousa",1
"2015","06","Taperoá",1
"2015","06","Tavares",1
"2015","06","Teixeira",1
"2015","06","Uiraúna",1
"2015","06","Umbuzeiro",1
"2015","06","Vieirópolis",1
"2015","06","Vista Serrana",1
"2015","06","Zabelê",1
"2015","07","Aguiar",1
"2015","07","Alagoa Grande",1
"2015","07","Alagoa Nova",1
"2015","07","Alagoinha",1
"2015","07","Alcantil",1
"2015","07","Algodão de Jandaíra",1
"2015","07","Amparo",1
"2015","07","Arara",1
"2015","07","Araruna",1
"2015","07","Areia",1
"2015","07","Areia de Baraúnas",1
"2015","07","Areial",1
"2015","07","Aroeiras",1
"2015","07","Barra de Santa Rosa",1
"2015","07","Barra de São Miguel",1
"2015","07","Belém do Brejo do Cruz",1
"2015","07","Bernardino Batista",1
"2015","07","Boa Vista",1
"2015","07","Bom Jesus",1
"2015","07","Bom Sucesso",1
"2015","07","Bonito de Santa Fé",1
"2015","07","Boqueirão",1
"2015","07","Brejo dos Santos",1
"2015","07","Cabaceiras",1
"2015","07","Cachoeira dos Índios",1
"2015","07","Cacimba de Dentro",1
"2015","07","Cajazeirinhas",1
"2015","07","Caldas Brandão",1
"2015","07","Capim",1
"2015","07","Carrapateira",1
"2015","07","Casserengue",1
"2015","07","Catingueira",1
"2015","07","Condado",1
"2015","07","Conde",1
"2015","07","Coxixola",1
"2015","07","Cuité de Mamanguape",1
"2015","07","Cuitegi",1
"2015","07","Curral de Cima",1
"2015","07","Curral Velho",1
"2015","07","Diamante",1
"2015","07","Dona Inês",1
"2015","07","Guarabira",1
"2015","07","Gurjão",1
"2015","07","Igaracy",1
"2015","07","Jericó",1
"2015","07","João Pessoa",1
"2015","07","Juazeirinho",1
"2015","07","Junco do Seridó",1
"2015","07","Juru",1
"2015","07","Lagoa",1
"2015","07","Lagoa de Dentro",1
"2015","07","Logradouro",1
"2015","07","Lucena",1
"2015","07","Mãe d'Água",1
"2015","07","Manaíra",1
"2015","07","Marcação",1
"2015","07","Marizópolis",1
"2015","07","Mataraca",1
"2015","07","Mato Grosso",1
"2015","07","Maturéia",1
"2015","07","Mogeiro",1
"2015","07","Montadas",1
"2015","07","Monteiro",1
"2015","07","Nova Floresta",1
"2015","07","Ouro Velho",1
"2015","07","Passagem",1
"2015","07","Patos",1
"2015","07","Paulista",1
"2015","07","Pedro Régis",1
"2015","07","Piancó",1
"2015","07","Picuí",1
"2015","07","Pilões",1
"2015","07","Pilõezinhos",1
"2015","07","Pirpirituba",1
"2015","07","Pitimbu",1
"2015","07","Princesa Isabel",1
"2015","07","Quixabá",1
"2015","07","Remígio",1
"2015","07","Riachão do Poço",1
"2015","07","Rio Tinto",1
"2015","07","Salgadinho",1
"2015","07","Santa Cruz",1
"2015","07","Santa Inês",1
"2015","07","Santa Teresinha",1
"2015","07","Santana de Mangueira",1
"2015","07","São Bentinho",1
"2015","07","São Bento",1
"2015","07","São Domingos",1
"2015","07","São Domingos do Cariri",1
"2015","07","São Francisco",1
"2015","07","São João do Cariri",1
"2015","07","São João do Tigre",1
"2015","07","São José de Caiana",1
"2015","07","São José de Piranhas",1
"2015","07","Sapé",1
"2015","07","Serra Redonda",1
"2015","07","Serraria",1
"2015","07","Sobrado",1
"2015","07","Solânea",1
"2015","07","Sousa",1
"2015","07","Taperoá",1
"2015","07","Tavares",1
"2015","07","Teixeira",1
"2015","07","Tenório",1
"2015","07","Uiraúna",1
"2015","07","Umbuzeiro",1
"2015","07","Vieirópolis",1
"2015","07","Vista Serrana",1
"2015","07","Zabelê",1
"2015","08","Aguiar",1
"2015","08","Alagoa Grande",1
"2015","08","Alagoa Nova",1
"2015","08","Alagoinha",1
"2015","08","Alcantil",1
"2015","08","Algodão de Jandaíra",1
"2015","08","Amparo",1
"2015","08","Arara",1
"2015","08","Araruna",1
"2015","08","Areia",1
"2015","08","Areia de Baraúnas",1
"2015","08","Areial",1
"2015","08","Aroeiras",1
"2015","08","Barra de Santa Rosa",1
"2015","08","Barra de São Miguel",1
"2015","08","Belém do Brejo do Cruz",1
"2015","08","Bernardino Batista",1
"2015","08","Boa Vista",1
"2015","08","Bom Jesus",1
"2015","08","Bom Sucesso",1
"2015","08","Bonito de Santa Fé",1
"2015","08","Boqueirão",1
"2015","08","Brejo dos Santos",1
"2015","08","Cabaceiras",1
"2015","08","Cacimba de Dentro",1
"2015","08","Cajazeirinhas",1
"2015","08","Caldas Brandão",1
"2015","08","Capim",1
"2015","08","Carrapateira",1
"2015","08","Casserengue",1
"2015","08","Catingueira",1
"2015","08","Condado",1
"2015","08","Conde",1
"2015","08","Coxixola",1
"2015","08","Cuité de Mamanguape",1
"2015","08","Cuitegi",1
"2015","08","Curral de Cima",1
"2015","08","Curral Velho",1
"2015","08","Diamante",1
"2015","08","Dona Inês",1
"2015","08","Guarabira",1
"2015","08","Gurjão",1
"2015","08","Igaracy",1
"2015","08","Ingá",1
"2015","08","Jericó",1
"2015","08","João Pessoa",1
"2015","08","Juazeirinho",1
"2015","08","Junco do Seridó",1
"2015","08","Juru",1
"2015","08","Logradouro",1
"2015","08","Lucena",1
"2015","08","Mãe d'Água",1
"2015","08","Manaíra",1
"2015","08","Marcação",1
"2015","08","Marizópolis",1
"2015","08","Mataraca",1
"2015","08","Mato Grosso",1
"2015","08","Maturéia",1
"2015","08","Mogeiro",1
"2015","08","Montadas",1
"2015","08","Monteiro",1
"2015","08","Nova Floresta",1
"2015","08","Ouro Velho",1
"2015","08","Passagem",1
"2015","08","Patos",1
"2015","08","Paulista",1
"2015","08","Pedro Régis",1
"2015","08","Piancó",1
"2015","08","Picuí",1
"2015","08","Pilões",1
"2015","08","Pilõezinhos",1
"2015","08","Pirpirituba",1
"2015","08","Pitimbu",1
"2015","08","Princesa Isabel",1
"2015","08","Quixabá",1
"2015","08","Remígio",1
"2015","08","Riachão do Poço",1
"2015","08","Rio Tinto",1
"2015","08","Salgadinho",1
"2015","08","Santa Cruz",1
"2015","08","Santa Inês",1
"2015","08","Santa Teresinha",1
"2015","08","Santana de Mangueira",1
"2015","08","São Bentinho",1
"2015","08","São Bento",1
"2015","08","São Domingos",1
"2015","08","São Domingos do Cariri",1
"2015","08","São Francisco",1
"2015","08","São João do Cariri",1
"2015","08","São João do Tigre",1
"2015","08","São José de Caiana",1
"2015","08","São José de Piranhas",1
"2015","08","Sapé",1
"2015","08","Serra Redonda",1
"2015","08","Serraria",1
"2015","08","Sobrado",1
"2015","08","Solânea",1
"2015","08","Sousa",1
"2015","08","Taperoá",1
"2015","08","Tavares",1
"2015","08","Teixeira",1
"2015","08","Uiraúna",1
"2015","08","Umbuzeiro",1
"2015","08","Vieirópolis",1
"2015","08","Vista Serrana",1
"2015","08","Zabelê",1
"2015","09","Aguiar",1
"2015","09","Alagoa Grande",1
"2015","09","Alagoa Nova",1
"2015","09","Alagoinha",1
"2015","09","Alcantil",1
"2015","09","Algodão de Jandaíra",1
"2015","09","Amparo",1
"2015","09","Arara",1
"2015","09","Araruna",1
"2015","09","Areia",1
"2015","09","Areia de Baraúnas",1
"2015","09","Areial",1
"2015","09","Aroeiras",1
"2015","09","Barra de Santa Rosa",1
"2015","09","Barra de São Miguel",1
"2015","09","Belém do Brejo do Cruz",1
"2015","09","Bernardino Batista",1
"2015","09","Boa Vista",1
"2015","09","Bom Jesus",1
"2015","09","Bom Sucesso",1
"2015","09","Bonito de Santa Fé",1
"2015","09","Boqueirão",1
"2015","09","Brejo dos Santos",1
"2015","09","Cabaceiras",1
"2015","09","Cacimba de Dentro",1
"2015","09","Cajazeirinhas",1
"2015","09","Caldas Brandão",1
"2015","09","Capim",1
"2015","09","Carrapateira",1
"2015","09","Casserengue",1
"2015","09","Catingueira",1
"2015","09","Condado",1
"2015","09","Conde",1
"2015","09","Coxixola",1
"2015","09","Cuité de Mamanguape",1
"2015","09","Cuitegi",1
"2015","09","Curral de Cima",1
"2015","09","Curral Velho",1
"2015","09","Diamante",1
"2015","09","Dona Inês",1
"2015","09","Guarabira",1
"2015","09","Gurjão",1
"2015","09","Igaracy",1
"2015","09","Ingá",1
"2015","09","Jacaraú",1
"2015","09","Jericó",1
"2015","09","João Pessoa",1
"2015","09","Juazeirinho",1
"2015","09","Junco do Seridó",1
"2015","09","Juru",1
"2015","09","Lagoa",1
"2015","09","Logradouro",1
"2015","09","Lucena",1
"2015","09","Mãe d'Água",1
"2015","09","Manaíra",1
"2015","09","Marcação",1
"2015","09","Marizópolis",1
"2015","09","Mataraca",1
"2015","09","Mato Grosso",1
"2015","09","Maturéia",1
"2015","09","Mogeiro",1
"2015","09","Montadas",1
"2015","09","Monteiro",1
"2015","09","Nova Floresta",1
"2015","09","Ouro Velho",1
"2015","09","Passagem",1
"2015","09","Patos",1
"2015","09","Paulista",1
"2015","09","Pedro Régis",1
"2015","09","Piancó",1
"2015","09","Picuí",1
"2015","09","Pilões",1
"2015","09","Pilõezinhos",1
"2015","09","Pirpirituba",1
"2015","09","Pitimbu",1
"2015","09","Princesa Isabel",1
"2015","09","Quixabá",1
"2015","09","Remígio",1
"2015","09","Riachão do Poço",1
"2015","09","Rio Tinto",1
"2015","09","Salgadinho",1
"2015","09","Santa Cruz",1
"2015","09","Santa Inês",1
"2015","09","Santa Teresinha",1
"2015","09","Santana de Mangueira",1
"2015","09","São Bentinho",1
"2015","09","São Bento",1
"2015","09","São Domingos",1
"2015","09","São Domingos do Cariri",1
"2015","09","São Francisco",1
"2015","09","São João do Cariri",1
"2015","09","São João do Tigre",1
"2015","09","São José de Caiana",1
"2015","09","São José de Piranhas",1
"2015","09","Sapé",1
"2015","09","Serra Redonda",1
"2015","09","Serraria",1
"2015","09","Sobrado",1
"2015","09","Solânea",1
"2015","09","Sousa",1
"2015","09","Taperoá",1
"2015","09","Tavares",1
"2015","09","Teixeira",1
"2015","09","Uiraúna",1
"2015","09","Umbuzeiro",1
"2015","09","Vieirópolis",1
"2015","09","Vista Serrana",1
"2015","09","Zabelê",1
"2015","10","Aguiar",1
"2015","10","Alagoa Grande",1
"2015","10","Alagoa Nova",1
"2015","10","Alagoinha",1
"2015","10","Alcantil",1
"2015","10","Algodão de Jandaíra",1
"2015","10","Amparo",1
"2015","10","Arara",1
"2015","10","Araruna",1
"2015","10","Areia",1
"2015","10","Areia de Baraúnas",1
"2015","10","Areial",1
"2015","10","Aroeiras",1
"2015","10","Barra de Santa Rosa",1
"2015","10","Barra de São Miguel",1
"2015","10","Belém do Brejo do Cruz",1
"2015","10","Bernardino Batista",1
"2015","10","Boa Vista",1
"2015","10","Bom Jesus",1
"2015","10","Bom Sucesso",1
"2015","10","Bonito de Santa Fé",1
"2015","10","Boqueirão",1
"2015","10","Brejo dos Santos",1
"2015","10","Cabaceiras",1
"2015","10","Cacimba de Dentro",1
"2015","10","Cajazeirinhas",1
"2015","10","Caldas Brandão",1
"2015","10","Capim",1
"2015","10","Carrapateira",1
"2015","10","Casserengue",1
"2015","10","Catingueira",1
"2015","10","Condado",1
"2015","10","Conde",1
"2015","10","Coxixola",1
"2015","10","Cuité de Mamanguape",1
"2015","10","Cuitegi",1
"2015","10","Curral de Cima",1
